nct_id;nlm_download_date_description;study_first_submitted_date;results_first_submitted_date;disposition_first_submitted_date;last_update_submitted_date;study_first_submitted_qc_date;study_first_posted_date;study_first_posted_date_type;results_first_submitted_qc_date;results_first_posted_date;results_first_posted_date_type;disposition_first_submitted_qc_date;disposition_first_posted_date;disposition_first_posted_date_type;last_update_submitted_qc_date;last_update_posted_date;last_update_posted_date_type;start_month_year;start_date_type;start_date;verification_month_year;verification_date;completion_month_year;completion_date_type;completion_date;primary_completion_month_year;primary_completion_date_type;primary_completion_date;target_duration;study_type;acronym;baseline_population;brief_title;official_title;overall_status;last_known_status;phase;enrollment;enrollment_type;source;limitations_and_caveats;number_of_arms;number_of_groups;why_stopped;has_expanded_access;expanded_access_type_individual;expanded_access_type_intermediate;expanded_access_type_treatment;has_dmc;is_fda_regulated_drug;is_fda_regulated_device;is_unapproved_device;is_ppsd;is_us_export;biospec_retention;biospec_description;ipd_time_frame;ipd_access_criteria;ipd_url;plan_to_share_ipd;plan_to_share_ipd_description;created_at;updated_at;cities_lead;id.x;role;name;affiliation;intervention_names_comb;id.y;number_of_facilities;number_of_nsae_subjects;number_of_sae_subjects;registered_in_calendar_year;nlm_download_date;actual_duration;were_results_reported;months_to_report_results;has_us_facility;has_single_facility;minimum_age_num;maximum_age_num;minimum_age_unit;maximum_age_unit;number_of_primary_outcomes_to_measure;number_of_secondary_outcomes_to_measure;number_of_other_outcomes_to_measure
NCT02575612;ClinicalTrials.gov processed this data on May 29, 2020;2015-10-12;;;2019-09-28;2015-10-13;2015-10-14;Estimate;;;;;;;2019-09-28;2019-10-01;Actual;July 2014;;2014-07-31;September 2019;2019-09-30;February 2015;Actual;2015-02-28;February 2015;Actual;2015-02-28;;Interventional;;;Diagnosis of Pathological Complete Response by Minimal Invasive Biopsy After Neoadjuvant Chemotherapy in Breast Cancer;Can a Pathological Complete Response in the Breast be Diagnosed by Vacuum-assisted, Ultrasound Guided Minimal Invasive Biopsy After Neoadjuvant Chemotherapy in Breast Cancer Patients? A Proof of Concept From a Prospective Cohort Study;Completed;;N/A;50;Actual;Heidelberg University;;1;;;FALSE;;;;FALSE;;;;;;;;;;;;;2020-06-01T10:20:59Z;2020-06-01T10:20:59Z;Heidelberg;3542223;Study Chair;Joerg Heil, Prof. Dr.;University of Heidelberg, Department of Gynecology, Breast Unit;vacuum-assisted biopsy;63585791;1;;;2015;2020-05-29;7;FALSE;;FALSE;TRUE;18;;Years;;1;1;
NCT02569619;ClinicalTrials.gov processed this data on May 29, 2020;2015-10-02;;;2016-03-09;2015-10-05;2015-10-07;Estimate;;;;;;;2016-03-09;2016-03-10;Estimate;April 2014;;2014-04-30;March 2016;2016-03-31;March 2016;Actual;2016-03-31;March 2016;Actual;2016-03-31;;Interventional;GAF;;Evaluation of an Intervention to Promote Physical Activity in Outpatients With Mental Disorders;Evaluation of an Intervention to Promote Physical Activity in Outpatients With Mental Disorders: Motivational Determinants of Adherence, Effect on Cognitive Determinants of Physical Activity, Physical Activity, Sitting Time and Clinical Symptoms;Completed;;Phase 2;86;Actual;Charite University, Berlin, Germany;;2;;;FALSE;;;;FALSE;;;;;;;;;;;;;2020-06-01T10:22:24Z;2020-06-01T10:22:24Z;Berlin;3542690;Study Director;Andreas Ströhle, Prof.;Charité Universitätsmedizin Berlin - Departement of Psychiatry and Psychotherapy;Activity Intervention | Healthy Diet Intervention;63586247;1;;;2015;2020-05-29;23;FALSE;;FALSE;TRUE;18;;Years;;2;10;
NCT02566369;ClinicalTrials.gov processed this data on May 29, 2020;2015-10-01;;;2019-10-28;2015-10-01;2015-10-02;Estimate;;;;;;;2019-10-28;2019-11-12;Actual;November 30, 2015;Actual;2015-11-30;July 2018;2018-07-31;November 14, 2017;Actual;2017-11-14;November 14, 2017;Actual;2017-11-14;;Interventional;;;Efficacy and Safety of CD5789 (Trifarotene) 50μg/g Cream Versus Vehicle Cream in Acne Vulgaris;A Multi-Center, Randomized, Double-Blind, Parallel-Group Vehicle Controlled Study To Compare The Efficacy And Safety Of CD5789 (Trifarotene) 50μg/g Cream Versus Vehicle Cream In Subjects With Acne Vulgaris;Completed;;Phase 3;1208;Actual;Galderma R&D;;2;;;FALSE;;;;FALSE;;;;;;;;;;;No;;2020-06-01T10:23:04Z;2020-06-01T10:23:04Z;Berlin;3542952;Principal Investigator;Ulrike Blume-Peytavi, MD;Charité Universitätsmedizin;CD5789 (trifarotene) 50μg/g cream | Placebo cream;63586495;124;502;13;2015;2020-05-29;23;TRUE;17;TRUE;FALSE;9;;Years;;1;;
NCT02564081;ClinicalTrials.gov processed this data on May 29, 2020;2015-09-29;;;2016-02-01;2015-09-29;2015-09-30;Estimate;;;;;;;2016-02-01;2016-02-02;Estimate;August 2015;;2015-08-31;February 2016;2016-02-29;December 2015;Actual;2015-12-31;November 2015;Actual;2015-11-30;;Interventional;;;Remote Effects of Lower Limb Stretching;;Completed;;N/A;63;Actual;Goethe University;;3;;;FALSE;;;;;;;;;;;;;;;;;2020-06-01T10:23:33Z;2020-06-01T10:23:33Z;Frankfurt;;;;;Static Stretching lower limb | Static stretching Cervical;63586664;1;;;2015;2020-05-29;3;FALSE;;FALSE;TRUE;18;50;Years;Years;1;2;
NCT02560948;ClinicalTrials.gov processed this data on May 29, 2020;2015-09-23;;;2018-10-10;2015-09-24;2015-09-25;Estimate;;;;;;;2018-10-10;2018-10-11;Actual;December 2015;;2015-12-31;September 2015;2015-09-30;August 2016;Actual;2016-08-31;August 2016;Actual;2016-08-31;;Interventional;;;Clinical Efficacy and Safety of a Subcutaneous Immunotherapy With gpASIT+™ in Patients With Grass Pollen-induced Allergic Rhinoconjunctivitis;A Multicenter, International, Randomised, Double-blind, Placebo Controlled Study to Demonstrate the Clinical Efficacy and Safety of a Subcutaneous Immunotherapy With gpASIT+™ in Patients With Grass Pollen-induced Allergic Rhinoconjunctivitis;Completed;;Phase 3;554;Actual;BioTech Tools S.A.;;2;;;FALSE;;;;TRUE;;;;;;;;;;;;;2020-06-01T10:24:31Z;2020-06-01T10:24:31Z;Aachen;3543350;Principal Investigator;Ralph Mösges, Professor;Private practice, Aachen, Germany;Placebo solution | gpASIT+TM;63586904;3;;;2015;2020-05-29;8;FALSE;;FALSE;FALSE;18;64;Years;Years;1;15;6
NCT02560220;ClinicalTrials.gov processed this data on May 29, 2020;2015-08-06;;;2018-07-23;2015-09-24;2015-09-25;Estimate;;;;;;;2018-07-23;2018-07-26;Actual;August 5, 2015;Actual;2015-08-05;July 2018;2018-07-31;April 18, 2017;Actual;2017-04-18;April 18, 2017;Actual;2017-04-18;;Interventional;TOL-1;;MIC Cell Therapy for Individualized Immunosuppression in Living Donor Kidney Transplant Recipients;A Single-arm Phase-I Trial for the Determination of Safety and Feasibility of the Intravenous Administration of Mitomycin C-treated Donor Peripheral Blood Mononuclear Cells (MICs) for Individualized Immunosuppression in Living Donor Kidney Transplant Recipients (TOL-1 Study);Completed;;Phase 1;14;Actual;Heidelberg University;;1;;;FALSE;;;;TRUE;;;;;;;;;;;;;2020-06-01T10:24:37Z;2020-06-01T10:24:37Z;Heidelberg;3543440;Principal Investigator;Martin Zeier, MD;Heidelberg University;Mitomycin C-induced peripheral blood mononuclear cells (MICs);63586961;1;;;2015;2020-05-29;20;FALSE;;FALSE;TRUE;18;;Years;;1;10;
NCT02559141;ClinicalTrials.gov processed this data on May 29, 2020;2015-09-23;;;2015-10-27;2015-09-23;2015-09-24;Estimate;;;;;;;2015-10-27;2015-10-29;Estimate;March 2014;;2014-03-31;October 2015;2015-10-31;October 2015;Actual;2015-10-31;October 2015;Actual;2015-10-31;;Interventional;;;Non-invasive Early Goal Directed Therapy in Colorectal Surgery: a Feasibility Study;;Completed;;N/A;80;Actual;University of Schleswig-Holstein;;2;;;FALSE;;;;FALSE;;;;;;;;;;;;;2020-06-01T10:24:53Z;2020-06-01T10:24:53Z;Kiel Lübeck;;;;;Dobutamine;63587043;1;;;2015;2020-05-29;19;FALSE;;FALSE;TRUE;18;;Years;;1;1;
NCT02557698;ClinicalTrials.gov processed this data on May 29, 2020;2015-09-21;;;2017-03-07;2015-09-22;2015-09-23;Estimate;;;;;;;2017-03-07;2017-04-05;Actual;November 2014;;2014-11-30;March 2017;2017-03-31;September 2015;Actual;2015-09-30;April 2015;Actual;2015-04-30;;Interventional;;;Effectiveness of Using an Oil Bath Additive;Prospective, Randomized Study on the Skin Functional Parameters to Assess Skin Barrier Improvement After the Use of a Commercially Available Oil Bath Containing 84.75% Soybean Oil Compared to no Bath Additive;Completed;;N/A;60;Actual;Charite University, Berlin, Germany;;2;;;FALSE;;;;FALSE;;;;;;;;;;;;;2020-06-01T10:25:07Z;2020-06-01T10:25:07Z;Berlin;;;;;Balneum oil bath;63587149;1;0;0;2015;2020-05-29;5;TRUE;20;FALSE;TRUE;6;85;Months;Years;1;29;
NCT02554318;ClinicalTrials.gov processed this data on May 29, 2020;2015-09-14;;;2015-09-17;2015-09-17;2015-09-18;Estimate;;;;;;;2015-09-17;2015-09-18;Estimate;October 2013;;2013-10-31;September 2015;2015-09-30;February 2015;Actual;2015-02-28;February 2015;Actual;2015-02-28;;Interventional;FSS;;Fermented Soybean Supplementation Among Active Pulmonary Tuberculosis Patients With Standard Therapy in Indonesia;The Effect of Fermented Soybean Supplementation on the Body Weight and Physical Function of Tuberculosis Patients With Standard Therapy in Indonesia;Completed;;N/A;129;Actual;University of Giessen;;2;;;FALSE;;;;FALSE;;;;;;;;;;;;;2020-06-01T10:25:58Z;2020-06-01T10:25:58Z;Giessen;3543845;Study Director;Michael B Krawinkel, Prof. Dr.;University of Giessen;Rifampicin | Isoniazid | Pyrazinamide | Ethambutol | Fermented soybean;63587404;;;;2015;2020-05-29;16;FALSE;;;FALSE;18;55;Years;Years;1;3;2
NCT02553668;ClinicalTrials.gov processed this data on May 29, 2020;2015-07-09;;;2015-09-16;2015-09-16;2015-09-17;Estimate;;;;;;;2015-09-16;2015-09-17;Estimate;October 2015;;2015-10-31;September 2015;2015-09-30;December 2016;Anticipated;2016-12-31;October 2016;Anticipated;2016-10-31;;Interventional;;;Proteomics for Identification of Hyperoxia-induced Changes in Protein Expression;Proteomics for Identification of Hyperoxia-induced Changes in Protein Expression;Unknown status;;N/A;40;Anticipated;University Hospital of Cologne;;1;;;FALSE;;;;FALSE;;;;;;;;;;;;;2020-06-01T10:26:05Z;2020-06-01T10:26:05Z;Köln;3543893;Principal Investigator;Stefan Braunecker, M.D.;Universityhospital of Cologne;Oxygen (FiO2 1,0) | Facemask;63587454;;;;2015;2020-05-29;;FALSE;;;FALSE;18;50;Years;Years;1;8;
NCT02552875;ClinicalTrials.gov processed this data on May 29, 2020;2014-07-29;;;2015-09-16;2015-09-16;2015-09-17;Estimate;;;;;;;2015-09-16;2015-09-17;Estimate;September 2014;;2014-09-30;September 2015;2015-09-30;September 2015;Actual;2015-09-30;September 2015;Actual;2015-09-30;;Interventional;STSTS;;Shortening of the Twitch Stabilization Period by Tetanic Stimulation in Acceleromyography in Children and Young Adults;Shortening of the Twitch Stabilization Period by Tetanic Stimulation in Acceleromyography in Children and Young Adults;Completed;;Phase 4;80;Actual;University of Regensburg;;2;;;FALSE;;;;TRUE;;;;;;;;;;;;;2020-06-01T10:26:17Z;2020-06-01T10:26:17Z;Regensburg;3543947;Principal Investigator;Christoph Unterbuchner, MD;University Medical Center Regensburg, Germany;Tetanic stimulation | Staircase Stimulation;63587515;1;;;2014;2020-05-29;12;FALSE;;FALSE;TRUE;1;21;Month;Years;1;1;
NCT02552654;ClinicalTrials.gov processed this data on May 29, 2020;2015-09-16;;;2016-09-30;2015-09-16;2015-09-17;Estimate;;;;;;;2016-09-30;2016-10-03;Estimate;September 2015;;2015-09-30;September 2016;2016-09-30;January 2016;Actual;2016-01-31;November 2015;Actual;2015-11-30;;Interventional;;;Cortisol and the Formation of Intrusive Memories;Cortisol and the Formation of Intrusive Memories: An Experimental Approach With a Trauma Film Paradigm;Completed;;N/A;60;Actual;Charite University, Berlin, Germany;;2;;;FALSE;;;;FALSE;;;;;;;;;;;;;2020-06-01T10:26:18Z;2020-06-01T10:26:18Z;Berlin;3543967;Study Director;Stefan Roepke;Charite University, Berlin, Germany;Stress Film | Hydrocortisone | Placebo;63587532;;;;2015;2020-05-29;2;FALSE;;;FALSE;18;34;Years;Years;1;2;
NCT02552589;ClinicalTrials.gov processed this data on May 29, 2020;2015-09-03;;;2016-02-05;2015-09-16;2015-09-17;Estimate;;;;;;;2016-02-05;2016-02-08;Estimate;September 2015;;2015-09-30;February 2016;2016-02-29;February 2016;Actual;2016-02-29;February 2016;Actual;2016-02-29;;Interventional;;;Effect of Toothpaste on the Reduction of Plaque and Inflammation;Clinical Evaluation of the Effect of an Experimental Toothpaste on the Reduction of Dental Plaque and Gingival Inflammation;Completed;;N/A;241;Actual;Technische Universität Dresden;;2;;;FALSE;;;;TRUE;;;;;;;;;;;;;2020-06-01T10:26:19Z;2020-06-01T10:26:19Z;Dresden;;;;;Amine fluoride | Placebo;63587537;1;;;2015;2020-05-29;5;FALSE;;FALSE;TRUE;18;65;Years;Years;1;9;
NCT02551978;ClinicalTrials.gov processed this data on May 29, 2020;2015-09-11;;;2015-11-26;2015-09-15;2015-09-16;Estimate;;;;;;;2015-11-26;2015-11-30;Estimate;September 2015;;2015-09-30;September 2015;2015-09-30;November 2015;Actual;2015-11-30;October 2015;Actual;2015-10-31;;Interventional;KOP;;Kids Obesity Prevention Program - Study (KOP);Kids Obesity Prevention Program - Study (KOP). A Serious Game to Address Barriers to Prevention and Treatment of Obesity in Primary School Children;Completed;;N/A;60;Anticipated;University Hospital Tuebingen;;2;;;FALSE;;;;FALSE;;;;;;;;;;;;;2020-06-01T10:26:28Z;2020-06-01T10:26:28Z;Tübingen;3544012;Principal Investigator;Stephan Zipfel, Prof. Dr.;University Hospital Tuebingen, Germany;The serious game KOP;63587582;;;;2015;2020-05-29;1;FALSE;;;FALSE;9;12;Years;Years;1;5;
NCT02551302;ClinicalTrials.gov processed this data on May 29, 2020;2015-09-15;;;2015-09-15;2015-09-15;2015-09-16;Estimate;;;;;;;2015-09-15;2015-09-16;Estimate;October 2015;;2015-10-31;September 2015;2015-09-30;December 2017;Anticipated;2017-12-31;December 2017;Anticipated;2017-12-31;;Interventional;BalanC;;Efficacy of Hybrid Systems (Topping Off) Versus Rigid Spinal Fusion in Lumbar Fusion Surgery: A Dual-center, Prospective, Randomized Pilot Study (CD Horizon BalanC);;Unknown status;;N/A;60;Anticipated;University of Cologne;;2;;;FALSE;;;;FALSE;;;;;;;;;;;;;2020-06-01T10:26:35Z;2020-06-01T10:26:35Z;Köln;3544052;Principal Investigator;Jan Siewe, Dr.med.;University Hospital Cologne;Solera™ Medtronic | CD HORIZON BalanC™ Medtronic;63587634;;;;2015;2020-05-29;;FALSE;;;FALSE;30;;Years;;1;1;
NCT02550600;ClinicalTrials.gov processed this data on May 29, 2020;2015-07-24;;;2015-09-11;2015-09-11;2015-09-15;Estimate;;;;;;;2015-09-11;2015-09-15;Estimate;November 2015;;2015-11-30;September 2015;2015-09-30;December 2017;Anticipated;2017-12-31;July 2017;Anticipated;2017-07-31;;Interventional;EXODUS;;Extracorporeal Lung Assist Device in Acute Lung Impairment;EXODUS: Extracorporeal Lung Assist Device in Acute Lung Impairment: A Randomized Controlled Study;Unknown status;;N/A;300;Anticipated;Technische Universität München;;2;;;FALSE;;;;TRUE;;;;;;;;;;;;;2020-06-01T10:26:45Z;2020-06-01T10:26:45Z;Munich;3544104;Principal Investigator;Wolfgang Huber, MD;"II. Medizinische Klinik; Klinikum rechts der Isar; Ismaningerstrasse 22; D-81675 München; Germany";iLA activve treatment | Control group;63587688;8;;;2015;2020-05-29;;FALSE;;FALSE;FALSE;18;;Years;;1;12;
NCT02550418;ClinicalTrials.gov processed this data on May 29, 2020;2015-09-14;;;2017-07-25;2015-09-14;2015-09-15;Estimate;;;;;;;2017-07-25;2017-07-26;Actual;October 2015;;2015-10-31;July 2017;2017-07-31;March 2017;Actual;2017-03-31;March 2017;Actual;2017-03-31;;Interventional;TOPICAL-1;;Budesonide 9 mg Capsules in Active UC;Open-label, Multi-centre, Proof of Concept Phase IIa Clinical Trial on the Efficacy and Tolerability of an 8 Week Oral Treatment With Once Daily 9 mg Budesonide in Patients With Active Ulcerative Colitis;Completed;;Phase 2;60;Actual;Dr. Falk Pharma GmbH;;1;;;FALSE;;;;FALSE;;;;;;;;;;;;;2020-06-01T10:26:47Z;2020-06-01T10:26:47Z;Kiel Lübeck;3544113;Principal Investigator;Klaus Fellermann, MD;University of Schleswig-Holstein;Budesonide;63587699;1;;;2015;2020-05-29;17;FALSE;;FALSE;TRUE;18;75;Years;Years;1;2;
NCT02548585;ClinicalTrials.gov processed this data on May 29, 2020;2015-09-04;;;2019-01-08;2015-09-10;2015-09-14;Estimate;;;;;;;2019-01-08;2019-04-05;Actual;December 9, 2015;Actual;2015-12-09;January 2019;2019-01-31;February 24, 2017;Actual;2017-02-24;February 24, 2017;Actual;2017-02-24;;Interventional;;;A Multiple-ascending-dose Study to Evaluate the Efficacy, Safety, and Pharmacokinetics (PK) of MEDI0382 in Overweight and Obese Participants With Type 2 Diabetes Mellitus;A Phase 1/2, Randomized, Double-blind, Placebo-controlled, Multiple-ascending-dose Study to Evaluate the Efficacy, Safety, and Pharmacokinetics of MEDI0382 in Overweight and Obese Subjects With a History of Type 2 Diabetes Mellitus;Completed;;Phase 1/Phase 2;113;Actual;MedImmune LLC;;7;;;FALSE;;;;FALSE;FALSE;FALSE;;;;;;;;;;;2020-06-01T10:27:08Z;2020-06-01T10:27:08Z;Leipzig;3544289;Principal Investigator;Michael Stumvoll;Universitätsklinikum Leipzig;MEDI0382 | Placebo;63587835;11;501;4;2015;2020-05-29;14;TRUE;15;FALSE;FALSE;18;65;Years;Years;2;24;
NCT02547519;ClinicalTrials.gov processed this data on May 29, 2020;2015-08-29;;;2018-02-12;2015-09-09;2015-09-11;Estimate;;;;;;;2018-02-12;2018-02-13;Actual;August 2015;;2015-08-31;February 2018;2018-02-28;December 2017;Actual;2017-12-31;December 2017;Actual;2017-12-31;;Interventional;;;Pre-POINT-Early Study;Pilot Study Using Oral Insulin at Early Age for Immune Efficacy in Primary Prevention of Type 1 Diabetes;Completed;;Phase 2;44;Actual;Technische Universität München;;2;;;FALSE;;;;TRUE;;;;;;;;;;;;;2020-06-01T10:27:31Z;2020-06-01T10:27:31Z;Dresden Munich;3544358;Principal Investigator;Anette-G. Ziegler, Prof. Dr., MD;Forschergruppe Diabetes, Klinikum rechts der Isar, Technische Universität München, Lehrstuhl für Diabetes und Gestationsdiabetes, der Technischen Universität München;Oral Insulin | Placebo;63587915;1;;;2015;2020-05-29;28;FALSE;;FALSE;TRUE;6;2;Months;Years;2;5;1
NCT02545296;ClinicalTrials.gov processed this data on May 29, 2020;2015-07-08;;;2018-03-06;2015-09-07;2015-09-09;Estimate;;;;;;;2018-03-06;2018-03-07;Actual;July 2015;;2015-07-31;March 2018;2018-03-31;August 2017;Actual;2017-08-31;October 2016;Actual;2016-10-31;;Interventional;BABY;;HIV Point-of-Care Test Evaluation in Infants;HIV Point-of-Care Tests in Babies Study (BABY) - Operational Evaluation of HIV Point-of-Care Tests for Very Early Infant HIV Diagnostics in Infants Born to HIV Infected Mothers in Mbeya, Tanzania;Completed;;N/A;604;Actual;Ludwig-Maximilians - University of Munich;;1;;;FALSE;;;;TRUE;;;;;;;;;;;;;2020-06-01T10:27:57Z;2020-06-01T10:27:57Z;Munich;3544521;Study Director;Michael Hoelscher, Prof Dr;Medical Centre of the University of Munich;In-vitro Diagnostics;63588087;1;;;2015;2020-05-29;15;FALSE;;FALSE;TRUE;;48;;Hours;2;;
NCT02542033;ClinicalTrials.gov processed this data on May 29, 2020;2015-09-03;;;2016-10-19;2015-09-03;2015-09-04;Estimate;;;;;;;2016-10-19;2016-10-20;Estimate;May 2015;;2015-05-31;September 2015;2015-09-30;November 2015;Actual;2015-11-30;August 2015;Actual;2015-08-31;;Interventional;;;Glycemic Response to Low Sugar Apple Juice;Double-blind, Randomized, Controlled, Cross-over Trial on Glycemic Response to Low Sugar Apple Juice;Completed;;N/A;30;Actual;Clinical Research Center Kiel GmbH;;2;;;FALSE;;;;FALSE;;;;;;;;;;;;;2020-06-01T10:28:41Z;2020-06-01T10:28:41Z;Kiel;;;;;treated apple juice with low sugar content | un-treated apple juice with normal sugar content;63588332;1;;;2015;2020-05-29;3;FALSE;;FALSE;TRUE;18;;Years;;1;1;
NCT02541357;ClinicalTrials.gov processed this data on May 29, 2020;2015-09-01;;;2017-05-23;2015-09-03;2015-09-04;Estimate;;;;;;;2017-05-23;2017-05-25;Actual;September 2015;Actual;2015-09-30;May 2017;2017-05-31;October 2016;Actual;2016-10-31;October 2016;Actual;2016-10-31;;Interventional;MBM_Colo;;Preoperative Relaxation and Intensified Patient Surgery Education in Patients Undergoing Colorectal Surgery;Effects of Preoperative Relaxation and Intensified Surgery Education on Preoperative Wellbeing and Postoperative Complaints in Patients Undergoing Colorectal Surgery - a Randomized Controlled Trial;Terminated;;N/A;4;Actual;Universität Duisburg-Essen;;4;;Recruitment insufficient;FALSE;;;;TRUE;;;;;;;;;;;No;Study has been terminated;2020-06-01T10:28:51Z;2020-06-01T10:28:51Z;Duisburg;3544822;Principal Investigator;Gustav Dobos, Prof, MD;Department of Internal and Integrative Medicine, Kliniken Essen-Mitte, University of Duisburg-Essen;relaxation program | surgery education;63588387;1;;;2015;2020-05-29;13;FALSE;;FALSE;TRUE;18;;Years;;2;15;
NCT02541071;ClinicalTrials.gov processed this data on May 29, 2020;2015-08-06;;;2015-09-03;2015-09-03;2015-09-04;Estimate;;;;;;;2015-09-03;2015-09-04;Estimate;November 2013;;2013-11-30;September 2015;2015-09-30;October 2014;Actual;2014-10-31;October 2014;Actual;2014-10-31;;Interventional;;;Influence of the Noradrenergic System on the Formation of Intrusive Memories;Influence of the Noradrenergic System on the Formation of Intrusive Memories: An Experimental Approach With a Trauma Film Paradigm;Completed;;N/A;118;Actual;Charite University, Berlin, Germany;;3;;;FALSE;;;;FALSE;;;;;;;;;;;;;2020-06-01T10:28:53Z;2020-06-01T10:28:53Z;Berlin;3544839;Study Director;Stefan Roepke, Dr.;Charite University, Berlin, Germany;Stress Film | Yohimbine | Clonidine | placebo;63588409;1;;;2015;2020-05-29;11;FALSE;;FALSE;TRUE;18;44;Years;Years;1;2;
NCT02539680;ClinicalTrials.gov processed this data on May 29, 2020;2015-08-25;;;2017-11-22;2015-08-31;2015-09-03;Estimate;;;;;;;2017-11-22;2017-11-24;Actual;September 2015;Actual;2015-09-30;April 2017;2017-04-30;November 2017;Actual;2017-11-30;October 2017;Actual;2017-10-31;;Interventional;PeTRA;;Intestinal Phosphate Transporter Expression in CKD Patients;Joint Study on Intestinal Phosphate-TRAnsporter Expression in CKD Patients;Terminated;;N/A;18;Actual;RWTH Aachen University;;3;;insufficiant recruitment;FALSE;;;;FALSE;;;;;;;;;;;No;;2020-06-01T10:29:09Z;2020-06-01T10:29:09Z;Aachen;;;;;endoscopy;63588511;1;;;2015;2020-05-29;25;FALSE;;FALSE;TRUE;18;;Years;;1;;
NCT02535741;ClinicalTrials.gov processed this data on May 29, 2020;2015-08-21;;;2018-03-29;2015-08-26;2015-08-31;Estimate;;;;;;;2018-03-29;2018-06-26;Actual;October 2006;;2006-10-31;February 2018;2018-02-28;May 2016;Actual;2016-05-31;May 2013;Actual;2013-05-31;;Interventional;TriathlonCR;;Clinical Outcome Study for the Triathlon Cruciate Retaining (CR) Total Knee;Clinical Outcome Study for the Triathlon CR Total Knee;Completed;;N/A;168;Actual;Stryker European Operations BV;;1;;;FALSE;;;;FALSE;;;;;;;;;;;;;2020-06-01T10:30:08Z;2020-06-01T10:30:08Z;Hannover;3545219;Principal Investigator;Christina Stukenborg-Colsman, Prof.;Medizinische Universität Hannover;Triathlon CR Total Knee System;63588809;6;0;61;2015;2020-05-29;80;TRUE;28;FALSE;FALSE;21;80;Years;Years;1;4;
NCT02534285;ClinicalTrials.gov processed this data on May 29, 2020;2015-08-25;;;2016-12-20;2015-08-26;2015-08-27;Estimate;;;;;;;2016-12-20;2016-12-21;Estimate;August 2015;;2015-08-31;December 2016;2016-12-31;November 2016;Actual;2016-11-30;November 2016;Actual;2016-11-30;;Interventional;;;Study to Investigate the Impact of Noise on Requirements of Anesthetics During General Anesthesia;;Completed;;N/A;100;Actual;Technische Universität Dresden;;2;;;FALSE;;;;FALSE;;;;;;;;;;;;;2020-06-01T10:30:27Z;2020-06-01T10:30:27Z;Dresden;3545311;Principal Investigator;Matthias Hübler, MD;"Consultant Dept. of Anesthesia; University Hospital Dresden; Technische Universität Dresden";hearing protection;63588920;1;;;2015;2020-05-29;15;FALSE;;FALSE;TRUE;18;;Years;;1;1;
